3101 0 3 already
3262 0 20 also
8097 0 2 altar
11332 1 2 altars
15464 0 1 alter
17503 0 1 altered
3525 0 6 although
3100 0 5 altogether
3111 0 20 always
3006 0 60 am
7970 0 3 amaranth
15141 0 1 amass
3201 0 1 amazingly
7624 0 1 ambassador
742 0 1 ambassadorial
11458 0 2 ambassadors
6239 3 1 ambush
14258 0 4 amidst
7278 0 1 amity
14248 0 29 among
14258 1 1 amongst
6349 0 2 amount
789 0 3 ample
3203 0 2 amply
5404 0 1 amsterdam
15482 0 1 amuse
17831 3 1 amused
4001 0 5 amusement
16858 1 1 amusing
3559 0 171 an
11774 0 1 anachronisms
11560 0 2 ancestors
404 0 14 ancient
3533 0 1625 and
17496 0 1 angered
3141 0 1 angrily
1249 0 6 angry
7753 0 1 anguish
7371 0 4 animal
11732 0 13 animals
15409 0 1 announce
17781 0 3 announced
17725 1 1 annoyed
3560 0 24 another
6364 0 6 answer
17502 0 5 answered
16603 0 1 answering
7940 0 4 ant
8076 0 1 antagonist
12082 0 1 antagonists
6375 0 1 ante
3761 0 1 anticipation
11332 4 1 anticipations
15425 0 2 antidote
4080 0 2 antiquity
11494 0 2 antlers
12023 0 7 ants
7380 0 1 anvil
876 0 2 anxious
3568 0 29 any
14307 1 2 anyone
14310 1 3 anything
3105 0 1 anywhere
3258 0 2 apart
6305 1 7 ape
11948 0 6 apes
733 0 1 apocryphal
11638 0 1 apologies
7541 0 1 apparatus
1199 0 1 apparent
15358 0 1 appeal
17668 1 1 appealed
3963 0 5 appearance
11385 0 1 appearances
17746 0 12 appeared
16720 0 1 appearing
14557 0 1 appears
7607 0 1 appetite
7569 0 4 applause
3739 0 1 application
17462 0 2 applied
15414 0 1 appoint
17447 0 3 appointed
3997 0 1 appointment
6352 0 13 approach
17483 0 6 approached
16582 0 4 approaching
886 0 1 appropriate
1221 0 2 apt
5444 0 2 arab
7510 0 1 archbishop
7256 8 1 archdeacon
3629 0 2 archer
3008 0 114 are
17791 0 3 argued
12035 0 3 arguments
659 0 1 arid
14382 0 1 arises
17682 1 2 armed
11646 0 1 armies
11784 0 1 arms
7870 0 3 army
18654 0 1 arnold
17723 0 7 arose
14256 0 8 around
17616 0 2 arranged
3980 0 1 arrangement
7664 0 1 array
17511 0 1 arrayed
3670 0 1 arrival
17797 0 2 arrived
16834 0 1 arriving
8032 0 6 arrow
7297 0 8 art
7748 0 1 artifice
3517 0 287 as
15399 0 1 ascend
17400 0 2 ascended
7283 0 1 ash
1161 0 2 ashamed
825 0 1 ashen
5396 0 1 asia
2913 0 1 asiatic
3092 0 2 aside
15453 0 7 ask
17635 0 24 asked
16651 0 2 asking
1115 0 7 asleep
7331 0 106 ass
15267 0 1 assail
17666 0 1 assailed
17644 0 5 assembled
7849 0 6 assembly
17389 1 3 assented
17411 0 4 asserted
3708 0 1 assertion
11377 0 1 asses
17704 0 2 assigned
4045 0 6 assist
3646 0 5 assistance
17420 0 3 associated
15477 0 2 assume
17683 0 2 assumed
16678 0 1 assuming
15469 0 1 assure
17747 0 4 assured
16723 0 1 assuring
3257 0 1 astray
3937 0 2 astronomer
14245 0 207 at
17518 0 6 ate
2839 0 1 athenian
5432 0 7 athens
11770 0 1 atoms
6257 0 9 attack
17622 0 10 attacked
16641 0 1 attacking
11696 0 1 attacks
15271 2 1 attain
17708 3 1 attained
16696 0 1 attaining
6356 0 5 attempt
17449 0 3 attempted
12069 0 1 attempts
7485 0 11 attention
15372 0 1 attract
17437 1 7 attracted
16795 0 1 attracting
1096 1 1 attractive
8156 0 1 attribute
17407 2 3 attributed
12103 0 3 attributes
7916 0 4 audience
263 0 1 augusti
19840 0 2 augustus
1033 0 1 authentic
4112 0 1 authenticity
6374 0 4 author
11562 0 4 authors
3889 0 1 authorship
17666 1 1 availed
15405 0 2 avenge
17614 0 2 avenged
16637 0 1 avenging
948 0 1 averse
7503 0 2 aversion
8017 0 1 aviary
11332 8 1 avocations
15426 0 4 avoid
16584 0 1 avoiding
16760 0 1 awaiting
17690 0 1 awakened
3075 0 39 away
17720 0 2 awoke
6246 0 25 axe
14077 0 2 axes
6512 0 19 back
3297 0 1 backward
3293 0 1 backwards
17846 0 1 bad
18039 0 1 bade
6181 72 1 badge
6510 0 3 bag
12749 0 2 bags
572 0 5 bald
6449 0 6 bank
12180 0 1 banks
17970 0 1 barbed
1864 0 4 bare
3420 0 1 barely
6609 0 5 bargain
10249 0 2 bark
17040 0 1 barking
9868 0 3 barley
6437 1 1 base
8972 0 2 basket
17041 0 1 basking
6425 0 8 bat
17985 0 1 bathed
16929 1 2 bathing
13356 0 1 battalions
6595 0 7 battle
9837 0 1 battlefield
3040 0 200 be
6474 0 1 beach
9688 0 2 beak
11330 34 1 beaks
13406 0 1 beans
8342 0 22 bear
10195 0 2 beard
12449 0 1 beards
9559 0 2 bearing
12225 0 2 bears
10376 0 10 beast
10621 1 1 beast's
13761 0 26 beasts
9716 1 4 beat
16535 0 3 beaten
17278 1 2 beating
1496 0 10 beautiful
10491 0 11 beauty
18050 1 17 became
3536 0 22 because
15674 1 10 become
17095 0 3 becoming
6767 0 2 bed
9124 0 1 bedside
8245 0 3 bee
9684 1 1 beef
3012 0 56 been
16529 0 2 befallen
3521 1 43 before
16086 2 1 befriend
15773 0 2 beg
17848 0 20 began
15796 1 1 beget
18062 0 10 begged
15958 0 1 begin
17138 1 3 beginning
14955 0 1 begins
18265 1 1 beguiled
16541 0 3 begun
8503 2 2 behalf
14287 0 4 behind
3014 0 65 being
17996 0 1 belabored
16006 1 5 believe
18501 1 1 believed
17347 0 5 believing
8248 0 5 bell
13104 0 1 bells
2257 0 4 belly
15690 0 1 belong
18352 2 1 belonged
17109 1 2 belonging
14284 0 5 below
7029 0 2 bend
14282 0 6 beneath
10415 1 3 benefactor
6886 0 4 benefit
18135 0 1 benefited
12231 0 5 benefits
17835 0 2 bent
20671 0 3 bentley
23258 0 2 bentley's
12889 0 1 berries
16563 4 1 beseeching
14273 0 4 beside
14275 0 2 besides
18179 0 1 besieged
17388 25 7 besought
2942 0 14 best
18369 0 4 bestowed
17147 2 1 bestowing
16995 0 1 betraying
14776 0 1 betrays
16230 0 15 better
14641 0 1 betters
14281 0 12 between
17388 17 3 bewailed
14285 0 3 beyond
250 0 3 big
6404 0 1 bill
16085 0 1 bind
8251 0 14 bird
12412 0 27 birds
5617 0 1 birmingham
6802 0 8 birth
9425 1 1 birthplace
9633 0 9 bit
9602 0 3 bitch
15726 0 6 bite
17229 1 2 biting
16533 0 5 bitten
3373 0 3 bitterly
434 0 3 black
16330 1 1 blacken
12962 0 1 blacks
6822 0 6 blame
18293 0 3 blamed
13159 0 1 blames
13727 0 1 blasts
17388 0 1 bleated
17198 0 1 blessing
13196 0 2 blessings
18284 1 4 blew
9958 0 8 blind
18072 0 1 blinded
4566 1 2 blindness
8991 0 8 blood
16056 0 2 blow
14968 0 5 blows
9038 0 7 boar
7180 0 2 boast
17926 1 3 boasted
3605 16 1 boaster
1507 0 2 boastful
17328 0 3 boasting
3055 10 1 boastingly
7100 1 1 boat
11330 24 1 boatmen
17388 54 1 boded
12842 0 1 bodies
9221 0 8 body
10188 0 2 bodyguard
2228 0 3 bold
3366 0 5 boldly
4564 0 2 boldness
17915 1 2 bolted
6445 0 1 bond
6453 0 4 bone
13415 1 1 bones
8932 0 1 bonus
7211 1 4 book
13022 1 4 books
10491 1 1 booty
17943 0 3 bore
2477 0 5 born
16555 0 1 borne
8695 0 2 bosom
3552 0 24 both
6604 0 1 bottom
17844 0 6 bought
9953 0 8 bound
6181 48 2 bow
17947 0 1 bowed
4381 0 3 bowman
8294 1 13 boy
22749 0 2 boyle
13457 0 3 boys
13394 2 2 brains
8581 0 10 bramble
12299 0 16 branches
17190 0 1 brandishing
8524 1 3 brass
600 0 2 brave
3478 0 2 bravely
2436 0 1 bray
17388 14 1 brayed
9669 0 2 brazier
9243 0 4 bread
9380 0 2 break
7164 0 1 breakfast
17026 2 2 breaking
10357 0 1 breast
9286 0 7 breath
17989 0 1 bred
9727 0 1 breeze
3605 7 1 bricklayer
13003 1 2 bricks
8241 0 1 bride
6459 0 2 bridge
6559 0 1 bridle
9686 1 1 brief
1803 0 1 bright
3454 1 1 brightly
15960 0 7 bring
17112 0 5 bringing
14923 0 1 brings
9977 1 3 brink
1305 0 1 briny
18252 0 1 bristled
2895 0 1 british
1775 0 1 broad
18370 0 9 broke
16527 0 5 broken
7216 0 4 brood
9218 0 3 brother
12159 0 2 brothers
17946 0 22 brought
18545 0 2 bruised
12359 0 1 bruises
6679 0 1 brush
11330 51 1 buffetings
10538 0 5 buffoon
16943 0 1 building
18283 0 4 built
9872 0 1 bulk
6181 7 32 bull
12970 0 1 bullocks
13126 0 2 bulls
2240 0 1 bully
6562 0 3 bundle
18238 0 1 bundled
6605 0 9 burden
13223 0 2 burdens
4299 0 1 burial
18175 0 2 buried
2515 1 1 burlesque
17133 3 1 burning
16221 0 6 burst
17318 0 1 bursting
17006 0 1 burying
8927 0 5 business
3520 0 206 but
6392 0 3 butcher
12488 0 4 butchers
9015 0 1 butt
15750 0 5 buy
17353 2 3 buzzing
3071 0 285 by
9206 0 1 bystander
12507 0 3 bystanders
2919 0 2 byzantine
25100 0 1 caesar
6814 2 3 cage
12912 1 3 calamities
10453 0 2 calamity
8503 0 5 calf
6685 0 6 call
18261 0 19 called
17064 0 1 calling
575 0 3 calm
4579 0 1 calmness
18050 0 59 came
8228 0 8 camel
17134 2 1 campaigning
3028 0 36 can
3021 0 1 can't
9370 0 1 candidate
9390 0 1 cane
3020 0 10 cannot
1611 0 4 capital
6181 76 1 captor
12676 0 1 captors
6746 0 6 capture
18000 0 9 captured
6433 0 11 care
18411 3 1 cared
1501 0 1 careful
3311 1 5 carefully
3432 0 1 carelessly
5 22 1 caressed
9471 0 2 cargo
10420 1 4 carpenter
12670 0 1 carpenters
18174 0 19 carried
15511 0 13 carry
17005 0 12 carrying
4140 0 1 carter
18495 0 1 carved
8357 0 1 case
12334 1 1 cases
18432 0 7 cast
17319 0 2 casting
8527 0 19 cat
8500 0 11 catch
12296 0 1 catches
16918 1 1 catching
14108 0 2 cattle
17845 0 29 caught
6499 0 16 cause
18508 0 6 caused
17353 1 3 causing
6613 1 2 caution
1739 2 1 cautious
6841 1 9 cave
15128 6 2 caw
17388 39 1 cawed
15995 0 5 cease
18461 0 2 ceased
9203 0 1 cedar
17897 0 5 celebrated
10227 0 1 cemetery
4978 0 1 censor
12849 0 3 centuries
9320 1 8 century
9988 1 1 ceremony
1673 0 14 certain
3415 2 2 certainly
10487 2 1 certainty
8503 1 1 chaff
6824 1 3 chain
6774 2 1 chair
18180 1 1 challenged
17014 0 1 challenging
9161 1 1 chamber
6451 0 10 chance
17388 33 1 chanced
7041 0 12 change
18190 0 3 changed
8620 0 2 channel
10415 0 5 character
14371 6 1 characterises
4791 0 2 characteristics
18516 0 2 characterized
12660 0 5 characters
10129 0 1 charcoal
7138 0 4 charge
18193 0 2 charged
4742 0 5 charger
8323 0 1 chariot
24938 0 2 charles
7142 1 2 charm
13169 0 1 charms
6437 0 8 chase
18454 0 2 chased
17202 1 1 chasing
11330 14 1 chattels
5031 0 1 chatter
3605 21 1 chatterer
16983 0 1 chattering
15998 0 1 cheat
6907 1 2 cheer
18414 3 1 cheered
3311 0 1 cheerfully
13522 1 1 cheers
9725 0 2 cheese
13243 0 3 chickens
419 0 1 chief
3377 1 1 chiefly
9834 0 8 child
14115 0 6 children
6238 29 1 chirp
17388 58 1 chirped
17153 0 2 chirping
537 0 4 choice
16273 0 3 choose
18376 0 6 chose
16539 1 2 chosen
5763 0 1 christendom
292 0 2 christian
5784 0 1 christmas
9349 1 1 church
23151 0 1 cicero's
6758 0 1 cinder
4501 0 2 circulation
12337 0 4 circumstances
12262 0 1 cities
8886 0 1 citizen
13361 0 4 citizens
10483 0 7 city
1636 1 1 civil
11330 37 1 civilities
18518 0 1 civilized
1396 0 1 clad
6823 0 3 claim
18294 1 3 claimed
13160 0 1 claims
7007 0 2 clamor
18015 0 1 clamored
3055 6 1 clamorously
11330 41 1 clamors
6181 87 1 claret
6525 0 1 class
18431 2 1 classed
12249 0 1 classes
2016 0 2 classic
1550 0 1 classical
4784 0 1 classics
23823 0 1 claude
5 11 1 clawless
12363 0 8 claws
17139 0 2 cleaning
17353 0 1 cleansing
8364 0 2 cliff
18289 0 9 climbed
18392 1 2 clipped
7087 1 9 cloak
2409 0 9 close
18540 0 2 closed
3426 1 1 closely
2796 0 1 closer
14124 0 6 clothes
16929 0 2 clothing
12389 1 2 clouds
16512 0 1 cloven
6664 0 1 club
12380 0 2 clubs
12683 0 1 clusters
17971 1 1 clutched
10380 0 2 coast
7100 0 5 coat
4801 0 4 cobbler
5273 0 1 cobbler's
6181 53 1 cobweb
12376 1 1 cobwebs
8453 0 26 cock
6181 30 1 cockcrow
12956 0 3 cocks
6181 85 1 codice
7108 1 1 coil
514 0 9 cold
6982 0 1 collar
12551 0 1 collars
17913 0 5 collected
4526 0 12 collection
5060 0 2 collector
9479 1 1 college
12875 0 1 colonies
2326 0 2 colony
6983 0 6 color
12550 0 2 colors
7092 0 1 comb
6181 38 4 combat
13694 0 1 combatants
18332 1 1 combined
12204 0 1 combs
15674 0 30 come
14908 0 2 comes
6788 0 1 comfort
3354 0 1 comfortably
18082 0 1 comforted
17095 1 7 coming
7023 0 2 command
17860 1 3 commanded
16946 0 1 commanding
18472 0 3 commenced
4927 0 2 commencement
18075 0 1 commended
3605 27 1 commender
9344 0 1 commerce
17388 64 1 commiserated
6616 0 1 commission
13309 0 1 commissions
15972 0 1 commit
17904 2 2 committed
8753 0 8 common
8883 0 8 companion
13358 0 13 companions
9980 0 8 company
8789 0 2 compassion
18268 0 5 compelled
14889 0 1 compels
15844 0 3 complain
18339 0 2 complained
17134 3 1 complaining
10087 0 5 complaint
13707 0 3 complaints
608 0 2 complete
17279 0 1 completing
4512 0 1 completion
8837 0 2 complexion
17952 2 1 complied
18543 0 3 composed
8198 0 1 con
18274 0 4 concealed
17081 0 1 concealing
4911 0 2 concealment
14899 0 1 conceals
18338 0 1 concerned
18285 0 4 condemned
6615 0 6 condition
13308 0 1 conditions
9809 0 3 conduct
17910 1 1 conducted
11330 49 1 confederates
15919 1 1 confer
18448 0 2 confessed
4400 1 1 confession
4869 1 1 confidence
18333 0 2 confined
15819 0 1 confirm
4452 0 1 confirmation
18291 0 1 confirmed
17098 0 1 confirming
9816 0 1 conflict
18300 3 1 conformed
18114 0 2 congratulated
17254 0 2 congratulating
12492 1 1 conjectures
4521 1 2 connection
16018 0 4 conquer
4659 1 2 conqueror
12518 1 1 conquerors
1744 0 1 conscious
7072 0 4 consent
18149 3 7 consented
10002 0 1 consequence
12337 1 1 consequences
3470 0 1 consequently
15759 0 2 consider
3351 0 2 considerably
18001 0 5 considered
16223 0 1 consist
17930 1 1 consisted
10322 0 1 consistency
2388 0 1 consistent
17326 0 1 consisting
15096 0 4 consists
15128 10 1 console
17388 44 1 consorted
1749 0 3 conspicuous
532 0 1 constant
5762 0 4 constantinople
16280 0 1 constitute
17910 0 1 constructed
4258 0 1 construction
6971 0 1 contact
15848 0 3 contain
18342 1 6 contained
17137 0 3 containing
14954 0 1 contains
18113 0 1 contemplated
17253 0 1 contemplating
540 0 3 contemporary
10171 0 2 contempt
1464 0 1 contemptible
16090 0 2 contend
18075 1 1 contended
16954 1 1 contending
10081 0 3 content
17918 1 2 contented
8847 0 1 contention
4930 0 1 contentment
13649 0 3 contents
10336 0 1 contest
1632 0 1 continual
3344 1 1 continually
16289 0 2 continue
18487 0 3 continued
17334 0 1 continuing
9808 0 1 contract
17907 0 1 contracted
16037 0 1 contradict
1906 0 1 contradictory
2452 0 6 contrary
17926 2 1 contrasted
18082 1 1 contributed
15732 0 3 contrive
18497 4 2 contrived
10303 0 1 controversy
2392 0 1 convenient
10076 1 1 convent
4470 0 4 conversation
13271 0 3 conversations
18093 0 1 converted
16286 0 6 convey
16993 3 1 conveying
16108 0 1 convince
18467 0 1 convinced
3055 14 1 convulsively
16245 0 3 cook
623 0 1 cool
7114 0 3 copy
12456 0 3 cords
5905 0 1 corinth
10260 0 2 corn
6395 0 6 corner
8933 1 1 corpus
609 0 1 correct
4590 2 1 correctness
3605 26 1 corrector
4870 0 1 correspondence
616 0 1 corrupt
18430 1 5 cost
7225 0 1 costume
22735 0 3 cote
8564 0 2 cottage
9069 0 1 couch
3031 1 64 could
8642 0 2 council
6591 0 7 counsel
18253 0 2 counseled
3605 25 1 counsellor
7068 0 1 count
10420 0 1 counter
12900 0 2 countries
10239 0 11 country
8558 0 9 courage
10274 0 3 course
8400 0 6 court
18156 0 2 courted
2754 0 1 courtier
12529 0 1 courtiers
16989 0 1 covering
6661 0 1 covet
3605 23 1 covetousness
1304 0 1 covey
9305 0 1 coward
8906 0 2 cowardice
11330 47 1 cowhides
8499 0 6 crab
6211 0 1 craft
2547 1 1 crafty
9394 0 12 crane
13394 1 7 cranes
18215 0 1 creaked
15853 0 3 create
17877 1 2 created
15020 0 1 creates
9178 0 7 creature
12491 0 5 creatures
10004 0 2 credence
6647 0 5 credit
18389 2 6 crept
7173 1 1 crest
10282 0 2 crew
17953 1 12 cried
12371 0 6 cries
9104 1 2 crime
13151 0 1 crimes
455 0 2 criminal
9503 0 2 critic
4341 0 1 criticism
12997 0 1 critics
6930 0 1 critique
7087 0 1 croak
17037 0 2 croaking
9133 0 1 crocodile
8465 0 5 crop
17194 0 2 crossing
17971 2 1 crouched
16563 16 1 crouching
10269 0 27 crow
6697 0 6 crowd
17853 0 1 crowded
12389 0 2 crowds
18368 0 3 crowed
17150 0 3 crowing
13444 0 1 crows
20229 1 1 croxall
1635 0 4 cruel
15681 0 1 crush
18424 1 4 crushed
7119 0 4 cry
16903 1 2 crying
8988 0 2 cub
12380 1 1 cubs
8602 0 1 cudgel
12740 0 1 cuffs
17261 0 1 culminating
15906 0 1 cultivate
2059 0 1 cunning
3055 16 1 cunningly
9010 0 1 cup
9306 0 1 cupboard
7214 0 3 cure
18419 1 2 cured
12922 0 1 curiosities
1700 0 1 curious
18225 2 1 curled
10046 0 2 current
22184 0 1 currier
8694 0 3 custom
9014 0 8 cut
17227 0 1 cutting
24529 0 1 cyril
3376 0 5 daily
11330 39 1 dainties
10487 1 2 dainty
8356 0 1 dame
8664 0 1 damsel
7045 0 6 dance
18468 0 4 danced
17208 0 4 dancing
9748 0 20 danger
12536 0 3 dangers
6434 0 3 dare
2474 0 3 dark
13718 1 1 darts
18422 0 2 dashed
17187 0 1 dashing
12272 0 2 dates
10393 0 10 daughter
12635 0 2 daughters
22210 0 2 davies
6410 0 1 dawn
18327 0 1 dawned
9214 0 67 day
11091 0 3 day's
12723 0 12 days
18552 0 10 de
1861 0 12 dead
3356 2 2 deadly
13188 1 1 dealings
3600 0 6 dear
2981 0 1 dearest
9286 1 41 death
13534 0 1 deaths
15853 1 1 debate
18095 0 1 debated
18125 0 1 debilitated
6959 0 1 decay
1504 1 1 deceitful
3055 12 1 deceitfully
16008 1 1 deceive
18502 2 1 deceived
17348 1 2 deceiving
15712 0 1 decide
18066 0 3 decided
8893 0 1 decision
18412 0 5 declared
14990 0 1 declares
18334 0 1 declined
17881 0 2 decorated
6238 28 1 decoy
18178 0 1 decreed
4518 0 2 deduction
6922 0 3 deed
12421 0 3 deeds
18296 1 3 deemed
1383 0 14 deep
2785 0 1 deeper
13627 1 1 defeats
16086 0 3 defend
17862 1 3 defended
10030 0 2 defense
2382 0 1 deficient
3451 0 2 definitely
6181 78 1 deformity
10245 1 2 degree
12912 0 2 deities
18142 1 1 dejected
16047 0 1 delay
1758 0 1 delicate
1741 0 2 delicious
15727 0 1 delight
17872 0 4 delighted
15012 0 1 delights
1889 0 1 delivered
3605 10 1 deliverer
5345 0 2 delphi
11330 53 1 delphians
17860 0 9 demanded
24453 0 1 demetrius
8341 0 8 den
17950 3 2 denied
15083 0 1 denotes
18080 0 1 denuded
15509 0 1 deny
17923 1 1 departed
9185 0 3 departure
16088 0 2 depend
4871 0 1 dependence
2352 0 1 dependent
16037 1 1 depict
15692 0 1 deplore
4489 0 1 deprivation
15732 1 1 deprive
18497 2 4 deprived
6181 44 1 depth
13532 0 1 depths
3605 6 1 deputation
18066 1 1 derided
4554 0 1 derision
16089 0 2 descend
17862 0 3 descended
16121 0 2 descent
15708 0 2 describe
17969 0 1 described
16916 0 1 describing
4536 0 1 description
9345 0 2 desert
13588 0 3 deserts
15828 0 5 deserve
18499 0 2 deserved
3358 0 1 deservedly
15718 2 4 design
18332 0 2 designed
15713 0 4 desire
17995 0 4 desired
16962 0 5 desiring
16223 1 1 desist
2085 0 2 desperate
15733 1 1 despise
18511 0 3 despised
16563 29 1 despoiling
16192 0 6 destroy
18380 0 8 destroyed
4519 0 11 destruction
2122 0 1 destructive
14895 0 1 details
18342 2 1 detained
18314 0 12 determined
5 34 1 detestable
9113 0 1 device
15733 0 1 devise
16152 0 1 devoid
16145 0 2 devote
17921 2 1 devoted
17994 0 2 devoured
8339 0 2 dew
10224 0 1 dictionary
3053 0 27 did
6181 10 11 die
17950 0 6 died
12367 0 1 dies
15918 0 2 differ
18007 0 1 differed
4873 0 1 difference
12822 0 1 differences
2353 0 5 different
14746 0 2 differs
2284 0 1 difficult
10486 0 2 difficulty
15952 0 1 dig
16999 0 2 digging
10454 0 2 dignity
2357 0 1 diligent
10302 0 1 diminished
15718 0 1 dine
17130 1 1 dining
9967 0 5 dinner
12592 0 1 dinners
6903 0 1 dip
2023 0 1 diplomatic
18392 0 1 dipped
2207 0 1 direct
17911 1 1 directed
4522 0 1 direction
9362 0 1 dirt
4884 0 1 disappearance
18415 0 4 disappeared
18146 0 2 disappointed
4931 0 3 disappointment
15820 1 1 discern
16184 0 1 discharge
14657 0 1 discharges
6610 0 1 discipline
18313 0 1 disciplined
5 25 1 disconsolate
14816 0 1 discourses
15503 0 2 discover
18031 0 12 discovered
114 0 1 discovering
1910 0 2 discovery
8791 0 1 discretion
15678 0 1 discuss
16009 0 2 disease
14667 0 1 diseases
15852 0 3 disgrace
1503 0 1 disgraceful
15734 0 3 disguise
6913 0 1 dish
12348 0 3 dishes
1794 0 1 dislike
18206 0 1 disliked
15969 0 1 dismiss
18460 1 2 dismissed
15128 14 1 dismount
18346 1 1 disowned
18539 1 4 displeased
18544 0 1 disposed
4511 0 1 disposition
11330 63 1 disputations
16270 0 4 dispute
17931 0 4 disputed
15099 0 1 disputes
17331 0 1 disputing
11330 5 1 disputings
5 41 1 disquisitional
4473 0 1 dissertation
11330 66 2 dissertations
10024 0 15 distance
2387 0 1 distant
8842 0 2 distinction
13330 0 1 distinctions
15945 0 1 distinguish
18429 0 2 distinguished
14799 0 1 distinguishes
17193 0 1 distinguishing
17909 0 1 distracted
6780 1 3 distress
41 0 1 distressing
16251 0 1 distribute
4542 0 1 distribution
16216 0 1 distrust
17965 2 2 disturbed
6888 0 2 ditch
18497 3 1 dived
15825 0 1 divert
15709 1 1 divide
17854 0 6 divided
16932 1 1 dividing
8894 0 2 division
3041 0 107 do
7189 0 1 doctor
8247 0 5 doe
3002 0 2 does
6238 2 48 dog
10729 0 1 dog's
12748 1 14 dogs
3015 0 4 doing
8721 0 11 dolphin
13225 0 3 dolphins
9392 1 1 domain
23604 0 1 domini
3036 0 2 don't
3011 0 15 done
7225 2 1 doom
9039 0 7 door
13507 0 1 doors
9046 1 1 dos
3044 0 1 dost
8578 0 7 double
6702 0 3 doubt
1724 1 1 doubtless
9016 0 6 dove
13784 0 4 doves
14271 0 62 down
12212 0 1 downs
17373 0 1 dozing
6181 84 5 dr
15562 0 1 drag
